YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,7,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.87,22.20,24.49
2015,1,7,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.61,21.86,24.11
2015,1,7,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.43,21.63,23.86
2015,1,7,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.30,21.47,23.68
2015,1,7,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.05,21.16,23.35
2015,1,7,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,16.50,20.50,22.65
2015,1,7,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,15.84,19.73,21.88
2015,1,7,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,15.13,18.91,21.05
2015,1,7,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,14.65,18.36,20.51
2015,1,7,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,14.46,18.15,20.32
2015,1,7,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,14.39,18.08,20.25
2015,1,7,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,14.16,17.81,19.99
2015,1,7,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,13.72,17.26,19.44
2015,1,7,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.53,15.86,18.09
2015,1,7,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,10.81,13.96,16.48
2015,1,7,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,9.54,12.73,15.51
2015,1,7,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.88,12.26,14.84
2015,1,7,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.45,12.06,14.28
2015,1,7,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.92,11.77,13.61
2015,1,7,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.52,11.57,13.04
2015,1,7,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.16,11.34,12.53
2015,1,7,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.73,10.96,11.87
2015,1,8,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.69,10.89,11.43
2015,1,8,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.92,11.05,11.43
2015,1,8,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.70,10.84,11.41
2015,1,8,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.50,10.77,11.63
2015,1,8,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.57,10.75,11.53
2015,1,8,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.14,10.05,10.87
2015,1,8,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.62,9.19,9.91
2015,1,8,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.68,9.03,9.27
2015,1,8,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.29,8.40,8.29
2015,1,8,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.14,7.96,8.07
2015,1,8,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.15,8.09,8.66
2015,1,8,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.17,8.06,8.76
2015,1,8,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.18,7.96,8.66
2015,1,8,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.37,7.93,8.60
2015,1,8,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.02,8.08,8.70
