YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,10,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.30,14.02,15.56
2015,1,10,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.89,13.52,14.99
2015,1,10,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.48,12.98,14.39
2015,1,10,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.02,12.42,13.72
2015,1,10,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.29,11.67,12.98
2015,1,10,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.33,10.54,11.75
2015,1,10,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.82,9.59,10.54
2015,1,10,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.45,7.92,8.76
2015,1,10,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.51,6.17,7.03
2015,1,10,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.19,5.04,5.77
2015,1,10,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.18,5.25,4.97
2015,1,10,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.55,6.41,5.41
2015,1,10,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.87,7.12,6.56
2015,1,10,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.64,7.36,6.46
2015,1,10,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.66,7.14,6.13
2015,1,10,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.37,7.10,6.23
2015,1,10,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.67,7.85,6.81
2015,1,10,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.86,8.51,7.72
2015,1,10,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.57,10.43,10.16
2015,1,10,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.18,10.36,10.82
2015,1,10,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.04,9.27,9.97
2015,1,10,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.72,8.49,9.46
2015,1,11,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.05,8.28,9.60
2015,1,11,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,5.64,7.05,8.38
2015,1,11,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.72,6.45,8.46
2015,1,11,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.04,8.82,11.27
2015,1,11,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.56,11.59,13.87
2015,1,11,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.69,11.52,13.51
2015,1,11,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.62,12.35,14.13
2015,1,11,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.53,11.10,12.91
2015,1,11,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.72,10.15,11.95
2015,1,11,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.17,9.55,11.39
2015,1,11,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.45,8.95,10.86
2015,1,11,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.19,8.97,10.95
2015,1,11,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.10,5.24,6.74
2015,1,11,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.85,4.73,6.04
2015,1,11,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.17,5.28,6.76
2015,1,11,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.12,5.52,7.12
2015,1,11,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.17,5.43,7.13
2015,1,11,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.33,4.90,6.62
2015,1,11,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.65,4.54,6.38
2015,1,11,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.80,4.99,6.95
2015,1,11,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.83,5.71,7.59
2015,1,11,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.54,5.89,7.80
2015,1,11,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.96,5.78,7.85
2015,1,11,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.78,5.79,7.81
2015,1,12,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.99,6.21,8.12
2015,1,12,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.46,6.99,8.57
2015,1,12,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.99,5.83,7.61
2015,1,12,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.62,4.77,6.61
2015,1,12,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,3.78,4.88,6.83
2015,1,12,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.55,4.94,6.77
2015,1,12,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.92,4.87,6.43
2015,1,12,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.82,4.99,6.69
2015,1,12,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.48,4.56,6.33
2015,1,12,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.37,4.73,6.50
2015,1,12,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.72,4.76,6.41
2015,1,12,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,4.98,4.01,4.86
